WORD	CLUSTER_ID	WORD_COUNT
风控	116	466
客户关系管理	116	449
公司内控	116	419
工程管理	116	408
内部控制评价	116	386
风险防控	116	385
防范风险	116	374
企业社会责任管理	116	371
节能减排管理	116	361
战略管理	116	358
公司安全管理	116	349
内部监督	116	348
管理体系建设	116	341
集中管理	116	337
机制建设	116	335
内部控制管理	116	327
法律事务	116	324
专业管理	116	324
规范化管理	116	319
技术管理	116	316
安健环	116	321
成本管理	116	304
市值管理	116	304
知识产权管理	116	295
内部控制建设	116	290
制度流程	116	278
内部控制体系建设	116	265
知识产权保护	116	263
业务经营	116	257
业务运营	116	253
公司合规	116	246
业务操作	116	245
信息安全管理	116	244
流程管理	116	243
战略决策	116	241
公司内部管理	116	240
信息科技	116	240
企业内控	116	235
制度执行	116	234
公司环境管理	116	225
人员管理	116	218
品牌管理	116	212
审计项目	116	207
体系管理	116	201
重点业务	116	197
法律合规	116	193
业务环节	116	185
资金预算	116	177
社会责任管理工作	116	175
业务运作	116	175
法律风险防范	116	172
基础管理工作	116	169
制度管理	116	171
公司风险管理	116	163
公司社会责任管理	116	161
管理控制	116	158
机构设置	116	154
公司运营管理	116	151
重要业务	116	149
规范化运作	116	139
资本管理	116	132
操作风险管理	116	128
合规风控	116	125
各板块	116	126
法律风险管理	116	121
内幕交易防控	116	115
案件防控	116	113
权力运行	116	112
企业安全管理	116	111
成本管控	116	105
战略执行	116	103
企业风险管理	116	100
全面风险管理体系建设	116	102
审计监察	116	99
业务连续性	116	92
风险内控	116	90
战略管控	116	90
项目运作	116	86
合规文化建设	116	85
预算执行	116	84
外部监督	116	80
合规管理工作	116	80
社会责任体系建设	116	75
合规风险管理	116	73
资产负债管理	116	61
健全制度	116	59
安全管理体系建设	116	56
程序管理	116	18
威慑力	116	14
个人理财业务	116	10
创新	117	38190
继续	117	17699
战略	117	12430
核心	117	8804
加快	117	7902
新的	117	7798
升级	117	6813
转型	117	4631
动力	117	4433
方向	117	4302
转变	117	4276
引领	117	4051
发展战略	117	3999
导向	117	3997
关键	117	3981
改革	117	3064
全力	117	2965
机遇	117	2756
国际化	117	2724
驱动	117	2495
立足	117	2273
业务发展	117	2143
把握	117	2138
思路	117	2117
步伐	117	1744
变革	117	1740
科学发展	117	1723
主线	117	1702
转型升级	117	1673
聚焦	117	1597
加速	117	1478
市场化	117	1261
大力发展	117	1161
增效	117	1166
结构调整	117	1035
思维	117	1034
路径	117	974
全球化	117	959
并重	117	933
降本增效	117	771
低成本	117	762
战略转型	117	692
战略性	117	630
品牌建设	117	609
改革创新	117	594
指导思想	117	576
战略发展	117	573
调结构	117	469
工作思路	117	442
重要举措	117	406
经营策略	117	375
着力点	117	360
促发展	117	356
企业转型	117	353
外延	117	332
内生	117	331
资本运营	117	320
重心	117	307
全局	117	304
先导	117	300
短板	117	297
传统产业	117	287
突破口	117	284
经济发展方式	117	275
与时俱进	117	274
国际化战略	117	275
国际化发展	117	263
纵深	117	242
公司转型	117	244
基调	117	237
可持续金融	117	229
强力	117	232
品牌战略	117	225
未来公司	117	219
战略定位	117	220
谋发展	117	202
高起点	117	200
业务转型	117	197
提速	117	196
新形势下	117	195
驱动力	117	180
产品结构调整	117	174
质量效益型	117	173
所有制	117	171
新思路	117	165
前瞻	117	164
指导方针	117	162
战略方针	117	160
企业改革	117	147
后劲	117	144
新举措	117	139
高效益	117	136
增效益	117	135
公司国际化	117	137
战略导向	117	132
优化结构	117	127
科学规划	117	120
苦练内功	117	117
基点	117	115
战略方向	117	113
公司战略转型	117	110
品牌发展	117	110
人才强企	117	110
总目标	117	105
紧盯	117	102
经营方式	117	98
调整结构	117	91
集中力量	117	90
主攻	117	90
市场导向	117	86
公司发展目标	117	84
优先发展	117	82
倒逼	117	83
规模扩张	117	78
低碳化	117	78
一战	117	78
市场化改革	117	76
内涵式	117	73
四化	117	70
路子	117	65
组织变革	117	62
服务大局	117	58
战略思想	117	56
两头	117	49
下大力气	117	48
定力	117	43
大战略	117	40
五商	117	36
内生性	117	22
多元化战略	117	21
精料	117	16
超前性	117	13
国运	117	14
价值型	117	12
发力点	117	12
尤化	117	13
优秀	118	9195
评选	118	4230
青年	118	3097
班组	118	2553
表彰	118	2326
大赛	118	2200
推荐	118	1804
集体	118	1799
竞赛	118	1753
评选活动	118	1099
典型	118	1052
评比	118	1007
劳模	118	884
先锋	118	671
标兵	118	669
风采	118	671
劳动竞赛	118	652
星级	118	622
脱颖而出	118	616
工作室	118	617
明星	118	591
参赛	118	550
创效	118	513
竞赛活动	118	469
先进个人	118	459
劳动模范	118	452
群众性	118	436
热潮	118	430
选手	118	430
技术比武	118	419
练兵	118	419
技能竞赛	118	395
比武	118	385
安康杯竞赛	118	375
技能大赛	118	368
工人先锋号	118	356
表彰大会	118	348
红旗	118	341
工作者	118	338
最美	118	322
班组建设	118	302
技术能手	118	294
评优	118	261
创先争优	118	257
事迹	118	258
青工	118	245
安康杯	118	231
决赛	118	224
代表队	118	222
金点子	118	221
青年文明号	118	220
思想政治	118	220
职工技能	118	220
科技人员	118	219
单项	118	213
五四	118	214
先进典型	118	199
技能比武	118	198
优秀青年	118	197
金融系统	118	173
优秀组织奖	118	170
质量管理小组	118	167
能手	118	158
建功	118	149
示范岗	118	148
文明服务	118	145
先进事迹	118	141
师傅	118	141
技能比赛	118	137
小家	118	132
角逐	118	131
优秀团队	118	128
职业技能竞赛	118	125
双创	118	116
先进工作者	118	115
楷模	118	114
公司青年	118	107
物质奖励	118	106
立功竞赛	118	106
优秀共产党员	118	100
职业技能大赛	118	94
文明岗	118	95
重奖	118	91
先进人物	118	91
表彰会	118	87
职工职业技能	118	87
经验交流会	118	87
参赛选手	118	85
道德模范	118	85
优胜奖	118	82
成绩突出	118	81
优秀作品	118	81
优秀组织单位	118	76
操作法	118	76
评先	118	76
小改	118	70
三八红旗手	118	66
小革	118	66
组织者	118	64
点子	118	64
青年岗位能手	118	63
工作法	118	64
团干部	118	59
创先	118	55
奖品	118	53
状元	118	53
发明创造	118	49
表现出色	118	47
李斌	118	47
新闻宣传	118	48
杰出青年	118	46
考核成绩	118	46
擂台赛	118	46
方阵	118	42
管理会计	118	42
岗位能手	118	41
小发明	118	40
十件	118	40
优秀党员	118	38
比学赶帮	118	33
五好	118	32
立功	118	31
好人好事	118	29
红娘	118	29
女干部	118	28
会战	118	27
裁判	118	24
风尚奖	118	20
鞍山市	118	20
各条战线	118	19
钻研业务	118	18
宣讲团	118	18
模范人物	118	17
先锋号	118	17
影视作品	118	17
评选委员会	118	16
学技	118	15
观摩会	118	14
带徒弟	118	13
流动红旗	118	13
擂台	118	12
寝室	118	11
创佳	118	11
使用	119	19250
减少	119	19017
利用	119	18002
降低	119	15080
能源	119	8969
产生	119	8936
节约	119	8462
回收	119	7926
污染	119	6912
办公	119	5705
循环	119	5500
能耗	119	4797
消耗	119	4167
减排	119	3580
最大限度	119	2784
用水	119	2607
废弃物	119	2473
综合利用	119	2241
节水	119	2218
能源消耗	119	1998
节省	119	1981
环境污染	119	1893
水资源	119	1793
用电	119	1761
物质	119	1575
浪费	119	1570
废物	119	1556
节电	119	1314
严格控制	119	1243
碳排放	119	1239
减轻	119	1222
能源管理	119	1170
人力	119	1160
气候变化	119	1120
能效	119	1084
节约能源	119	1052
能量	119	1032
环境影响	119	1028
温室气体排放	119	899
可再生能源	119	886
温室气体	119	844
无纸化办公	119	795
节约用水	119	694
重复	119	665
节约用电	119	517
采取措施	119	487
社会资源	119	473
降低生产成本	119	454
减量化	119	434
耗能	119	396
垃圾分类	119	382
资源循环	119	353
碳足迹	119	347
一滴水	119	344
差旅	119	324
资源管理	119	322
一系列措施	119	301
环保措施	119	300
提高效率	119	270
减碳	119	264
公司能源	119	258
能源资源	119	240
盘查	119	225
合理使用	119	223
资源回收	119	217
能源效益	119	205
碳减排	119	205
再生能源	119	173
环境负荷	119	171
全球气候变化	119	168
提高效益	119	160
厉行节约	119	162
降低生产	119	159
末端治理	119	151
资源能源	119	149
废物回收	119	145
废弃物管理	119	145
节省能源	119	144
最小化	119	142
废弃物排放	119	141
气候变迁	119	141
节能减排措施	119	138
企业活动	119	134
技术措施	119	134
消减	119	124
清洁化	119	119
废物管理	119	119
合理规划	119	119
化石能源	119	116
节约使用	119	113
水资源管理	119	108
限度	119	104
技术节能	119	104
安卫	119	97
废弃物回收	119	93
绿色电力	119	92
可再生资源	119	84
定额管理	119	80
废物利用	119	78
室内空气质素	119	76
抵消	119	61
环境危害	119	53
足印	119	40
培训成本	119	36
利干	119	28
开发资源	119	25
放错	119	25
减损	119	24
水价	119	21
治理环境	119	21
寻租	119	19
变差	119	19
经济杠杆	119	17
邓健荣	119	17
消耗型	119	16
大程度	119	17
惰性	119	14
碳税	119	14
残余物	119	14
排气阀	119	12
劳委会	119	12
贵必	119	11
病原体	119	11
期票	119	11
诱因	119	10
期间	120	6668
科学发展观	120	3315
响应	120	3320
积极响应	120	2819
部署	120	2665
契机	120	2080
十二五	120	2044
出台	120	1760
中央	120	1621
国务院	120	1408
发展规划	120	1338
之年	120	1325
一路	120	1284
战略规划	120	1282
圆满完成	120	1078
一带	120	1049
脱贫	120	846
十三五	120	837
十二	120	801
开局	120	684
行动计划	120	631
中长期	120	620
新一轮	120	593
十二五规划	120	569
中煤能源	120	535
攻坚	120	533
纲要	120	460
国家战略	120	455
改革发展	120	454
大局	120	427
惠民	120	378
科技发展	120	339
十三五规划	120	338
产业政策	120	336
中国政府	120	321
国家能源	120	317
信贷政策	120	319
精心组织	120	312
新要求	120	301
党中央	120	292
总体要求	120	284
明确提出	120	281
国家发展	120	245
战略部署	120	232
小康社会	120	218
总体规划	120	213
重点行业	120	201
总体目标	120	197
国家产业政策	120	194
大气污染防治	120	194
三中全会	120	182
供给侧结构性改革	120	183
重大战略	120	178
金融扶贫	120	160
攻坚战	120	159
习近平总书记	120	154
宏观调控	120	148
新资本协议	120	146
宏观调控政策	120	139
供给侧改革	120	131
战略举措	120	131
宏观政策	120	129
工作会议精神	120	127
京津冀协同发展	120	115
政策导向	120	113
若干意见	120	114
惠民工程	120	113
宏观经济政策	120	110
规划纲要	120	108
行业政策	120	107
战略发展规划	120	107
指示精神	120	107
党和国家	120	108
医改	120	104
重点项目建设	120	103
整体战略	120	100
五环	120	95
五大发展理念	120	91
国企改革	120	88
审时度势	120	86
战略重点	120	85
党和政府	120	84
五中全会	120	86
绿色信贷政策	120	83
政策措施	120	82
脱困	120	80
下一阶段	120	78
新政	120	75
市委市政府	120	66
总体方案	120	65
新战略	120	66
六中全会	120	63
国资国企改革	120	63
三步走	120	60
依法治国	120	61
保民生	120	60
方略	120	56
专项规划	120	55
先试	120	53
经济政策	120	53
名牌战略	120	52
施策	120	49
实施规划	120	49
国发	120	47
长远规划	120	44
股份制改革	120	38
明确指出	120	36
税制	120	35
全局性	120	34
攻坚年	120	30
金融资产管理公司	120	30
配套措施	120	29
新五	120	29
习近平总书记系列重要讲话精神	120	28
国策	120	27
政策落实	120	26
七五	120	26
财政政策	120	25
两个转变	120	23
总方针	120	22
中航工业集团公司	120	20
结构性改革	120	19
大政方针	120	17
十分艰巨	120	16
原告人	120	15
堵保畅	120	14
新城镇	120	13
调控措施	120	12
三战	120	12
铁路网	120	11
社会主义现代化	120	10
中共中央国务院	120	10
品牌	121	13081
销售	121	13061
渠道	121	10678
营销	121	7940
区域	121	7688
覆盖	121	5042
海外	121	3739
经销商	121	3617
旅游	121	3478
消费	121	3300
各地	121	2584
零售	121	2519
面向	121	2431
商品	121	2343
终端	121	2224
会员	121	1926
商务	121	1361
门店	121	1219
服务体系	121	1197
连锁	121	1158
购物	121	1119
配送	121	1099
厂商	121	1044
电商	121	988
商场	121	924
分销	121	846
餐饮	121	819
大客户	121	712
线下	121	701
商户	121	698
服务网络	121	691
新世界	121	678
永辉超市	121	668
超市	121	660
代理商	121	646
招商	121	634
配件	121	551
品类	121	539
天虹	121	519
义乌	121	480
覆盖全国	121	453
全国范围内	121	449
市场推广	121	440
商家	121	419
百货	121	412
促销	121	389
自营	121	366
苏宁电器	121	364
客户管理	121	357
遍布全国	121	351
商城	121	348
入驻	121	338
重点客户	121	324
销售网络	121	310
客户群	121	292
渠道建设	121	281
货源	121	279
电子商务平台	121	278
销售公司	121	275
公司销售	121	269
高端客户	121	268
小商品城	121	265
药店	121	264
店铺	121	262
药房	121	260
旗舰店	121	258
店面	121	250
专营	121	244
北京地区	121	245
终端客户	121	243
电商平台	121	243
经营户	121	238
交易平台	121	240
分店	121	236
物流配送	121	218
销售管理	121	215
网络覆盖	121	200
采购商	121	192
商圈	121	190
新开	121	190
苏宁易购	121	186
零售商	121	179
以旧换新	121	175
天猫	121	171
连锁店	121	168
新客户	121	162
老客户	121	160
战略客户	121	158
分销商	121	156
旅行社	121	161
加盟商	121	151
农化服务	121	150
市场销售	121	150
小商品	121	148
产品品牌	121	147
目标客户	121	146
行业客户	121	145
商城集团	121	143
圆通速递	121	142
专卖店	121	140
客商	121	138
市场服务	121	135
重要客户	121	126
银保	121	124
产品推广	121	123
品牌推广	121	121
直营	121	120
公司营销	121	120
专柜	121	118
二手车	121	116
配送中心	121	116
现货	121	114
产品营销	121	114
卖家	121	113
中国小商品城	121	113
终端用户	121	110
全渠道	121	105
触角	121	99
家装	121	98
营销战略	121	97
物流体系	121	95
品牌商	121	95
品牌传播	121	94
主机厂	121	91
整车企业	121	91
基本药物	121	88
网店	121	87
终端销售	121	86
重点用户	121	82
实体店	121	81
卖场	121	81
遨游网	121	81
整车客户	121	78
凯撒旅游	121	76
市场经营户	121	75
进口商品	121	74
服务链	121	74
单品	121	73
销售网点	121	69
商品销售	121	66
接单	121	66
加盟店	121	66
现有客户	121	60
营销策划	121	57
直营店	121	55
传统模式	121	50
天盟	121	50
车商	121	49
专供	121	44
零售点	121	42
特产	121	41
用户群	121	40
产品类别	121	40
零售网络	121	39
经营项目	121	38
吉恩	121	35
精耕	121	35
批发商	121	35
客源	121	33
包销	121	30
同价	121	29
小件	121	29
经理制	121	29
价格体系	121	30
工业品	121	28
正品	121	28
商管	121	29
商超	121	24
专营店	121	22
联销	121	22
铺货	121	22
经营品种	121	22
类目	121	21
销售网	121	19
店招	121	19
配送点	121	17
区域代理	121	16
销售战略	121	13
铺位	121	13
大卖场	121	13
心内科	121	13
登记量	121	12
二手机	121	11
选票	121	10
总经销	121	11
有限责任公司	122	2165
药业	122	827
矿业	122	704
紫金	122	379
公司控股子公司	122	308
总厂	122	252
药业有限公司	122	204
公司全资子公司	122	189
中电	122	182
五矿	122	178
化工有限公司	122	176
纸业	122	175
港务	122	192
华商传媒	122	163
铝业	122	163
中石化	122	164
国投中鲁	122	159
纺织机械	122	154
安诺	122	151
昆钢	122	147
实业有限公司	122	141
糖业	122	137
果汁	122	136
广汇	122	129
云南白药集团	122	128
澳洋科技	122	127
医药有限公司	122	126
一公司	122	126
富润	122	122
梧州	122	112
攀钢	122	136
船务	122	112
物流有限公司	122	105
新特	122	101
热电有限公司	122	100
工贸	122	97
工业有限公司	122	97
煤焦	122	97
丹东	122	95
巨石集团	122	95
中粮生化	122	93
双钱	122	93
矿业有限公司	122	81
生源	122	79
露天煤业	122	78
云维	122	77
辽宁成大	122	76
生态工程	122	75
制药厂	122	74
丝绸	122	71
汉中市	122	68
重钢	122	66
投资发展有限公司	122	66
业有限公司	122	65
浙江富润	122	65
南市区	122	63
凤凰光学	122	62
防务	122	62
北新建材	122	59
包钢	122	58
牡丹江	122	58
亚泰	122	58
万邦	122	58
石河子	122	58
江山股份	122	58
锌业	122	56
诺贝尔	122	56
硅业	122	54
浮法	122	54
牧业	122	53
阜宁	122	53
中信国安	122	51
港务局	122	51
系由	122	48
济钢	122	48
百利	122	48
三江	122	48
玛纳斯	122	48
仪征	122	47
华力	122	47
神马	122	47
海螺水泥	122	45
恒邦股份	122	45
凤竹	122	44
安化	122	45
兴蓉	122	44
营口港	122	43
黎阳	122	43
化学纤维	122	42
安徽合力	122	42
体改	122	41
永安林业	122	41
光学仪器	122	41
恒丰纸业	122	41
实业公司	122	40
阜康	122	40
摩罗丹	122	40
旗滨	122	40
钨业	122	39
钢绳	122	39
天津经济技术开发区	122	38
呼伦贝尔	122	38
圣奥	122	38
吉利控股集团	122	38
武昌	122	37
凯林	122	37
攀枝花	122	44
天津泰达	122	37
六和	122	37
中科英华	122	37
年景	122	40
大宁	122	42
沱牌曲酒	122	36
母体	122	36
米业	122	36
华鼎	122	35
钼业	122	35
海亮	122	35
洞庭	122	35
广西玉柴	122	34
天龙	122	34
金牛能源	122	34
山东海化	122	34
营钢	122	34
永安	122	34
中国建筑材料科学研究总院	122	33
英力特	122	33
国瑞	122	33
钨矿	122	32
海盛	122	32
浦项	122	32
三爱富	122	32
天原	122	32
钒钛	122	65
巨化集团公司	122	32
龙口	122	32
上海宝钢	122	31
华光	122	31
大冶	122	30
水富	122	30
虹鹭	122	30
指环	122	30
延边	122	29
榆树	122	29
钨钼	122	29
力源	122	29
特尔	122	29
北京中科	122	29
电子科技	122	28
诺其	122	28
平庄	122	28
化肥厂	122	27
龙溪	122	27
清华科技园	122	27
机械厂	122	27
四港	122	27
铸锻	122	27
中铁十八局	122	27
占其	122	27
肇东	122	27
金鼎	122	27
西陇	122	27
亿利	122	26
中润	122	26
机器厂	122	26
宁波联合集团股份有限公司	122	26
兴发	122	26
房产公司	122	26
中国中信集团	122	25
韩城	122	25
中鲁	122	25
重化工	122	25
高寿	122	25
新华光	122	25
化工集团	122	24
粤高速	122	24
中国兵器工业集团公司	122	24
金羚	122	24
维卡	122	24
粮食局	122	24
马龙	122	24
北大荒	122	23
中铁十四局	122	23
公主岭	122	23
科工	122	24
天鼎	122	23
马口铁	122	23
明水	122	22
版纳	122	22
长汀	122	23
人福	122	22
新洋	122	22
宝丽华	122	21
冀东水泥	122	21
南方航空	122	23
核工业	122	21
贵铁	122	20
汽车部件	122	20
港口集团	122	20
宁波明	122	20
金鑫	122	19
中国钢研科技集团	122	19
鲁菱	122	19
高岭	122	19
建机	122	19
贸易公司	122	19
神龙	122	19
恒远	122	19
物资公司	122	19
绿原	122	18
耀华	122	18
收购企业	122	17
造纸厂	122	17
汝阳	122	17
晨鸣	122	17
宁波联合	122	17
京能集团	122	17
华商数码	122	17
远达	122	17
宇业	122	17
云药	122	16
锰业	122	16
工业部	122	16
筹备组	122	16
金隅鼎	122	16
果业	122	15
凯迪	122	15
中福实业	122	15
兴达	122	15
新澳	122	15
维尼纶	122	15
云内动力	122	15
福通	122	14
变压器厂	122	14
钛业	122	17
红星发展	122	14
河北钢铁集团	122	14
华兴	122	14
保军	122	14
仪器厂	122	14
北京矿冶研究总院	122	14
鑫源	122	14
大龙	122	14
南瑞	122	14
动力公司	122	13
志达	122	13
湖北宜化	122	13
富平	122	13
东联	122	13
青州	122	13
宁化	122	13
河北公司	122	13
泽拉夫	122	13
奥鸿	122	13
宣化	122	12
中农	122	16
黄淮	122	12
净化水	122	12
天宁	122	12
红蝶	122	12
泉林	122	12
耐特	122	11
纺织厂	122	11
亚普	122	11
富源	122	11
弘晟	122	11
国投新集	122	11
德华	122	11
柴油机厂	122	10
力合股份	122	10
金特	122	10
天宝	122	10
太极实业	122	10
上海氯碱化工股份有限公司	122	10
飞虎	122	10
丰肥	122	10
品种	123	2510
食品	123	1885
制药	123	1663
生物	123	1464
化学	123	1081
中药	123	1066
药物	123	1033
营养	123	1008
临床	123	776
啤酒	123	743
医疗器械	123	724
制剂	123	650
黄酒	123	637
疫苗	123	618
白酒	123	603
饲料	123	569
原料药	123	540
农药	123	505
发酵	123	477
配方	123	447
藏药	123	398
新药	123	397
酿造	123	393
酵母	123	359
辅料	123	298
胶囊	123	271
阿胶	123	266
乳制品	123	237
生物制品	123	231
微生物	123	226
胰岛素	123	220
中成药	123	219
中药饮片	123	218
生物技术	123	209
保健品	123	206
奶粉	123	199
酒类	123	188
剂型	123	187
溯源	123	184
注射液	123	176
疗效	123	175
片仔癀	123	167
功效	123	164
注射剂	123	160
现代中药	123	159
心血管	123	153
免疫	123	152
片剂	123	147
氨基酸	123	144
中间体	123	139
桂林南药	123	136
鉴别	123	131
批件	123	127
通化东宝	123	118
注射用	123	117
药友制药	123	117
抗肿瘤	123	117
抗生素	123	116
无菌	123	113
固体制剂	123	112
保健食品	123	113
人参	123	106
食品生产	123	103
青蒿琥酯	123	103
化妆品	123	100
处方	123	102
血液制品	123	98
健康食品	123	96
体外	123	94
肉制品	123	94
诊断试剂	123	90
口服液	123	91
民族药	123	88
珍珠	123	81
兽药	123	78
颗粒剂	123	76
指纹	123	75
蛋白	123	75
消痛贴膏	123	74
原产地	123	73
精神药品	123	72
价格指数	123	72
食品添加剂	123	72
外用	123	71
麝香	123	70
面食	123	68
浓香型	123	68
中西	123	67
抗感染	123	67
原奶	123	66
霉素	123	65
银杏叶	123	65
麦芽	123	64
软膏	123	62
处方药	123	60
维生素	123	59
提取物	123	58
图谱	123	58
饮片	123	58
皮质激素	123	58
牙膏	123	57
麻疹	123	57
益心舒	123	57
大输液	123	56
警戒	123	54
血管	123	54
皮肤	123	54
真伪	123	53
非处方药	123	54
有效成分	123	51
静脉	123	51
流感疫苗	123	50
主打产品	123	50
蛋白质	123	47
原药	123	47
活疫苗	123	46
减毒	123	45
冻干	123	45
蛋氨酸	123	45
腹膜	123	44
抗疟药	123	43
小包装	123	43
痔疮膏	123	42
青蒿	123	42
类药物	123	40
已上市	123	40
丹参滴丸	123	40
外科	123	39
选育	123	38
批准文号	123	38
皂苷	123	38
药物制剂	123	37
植物药	123	37
真假	123	36
痔疮	123	36
八宝	123	36
鸡肉	123	36
成药	123	35
血栓	123	35
西药	123	37
药效	123	32
凝血因子	123	31
循证	123	31
乌灵	123	31
小儿	123	30
肉品	123	30
药理	123	29
会稽山	123	29
抗病毒	123	28
气雾剂	123	27
乙型肝炎	123	27
热毒	123	27
仔猪	123	27
塑料制品	123	27
调理剂	123	27
组方	123	26
真菌	123	26
透析液	123	26
镇痛	123	25
乳糖	123	24
创可贴	123	24
硅橡胶	123	24
消炎	123	23
转基因	123	23
激素	123	23
中草药	123	22
进口替代	123	22
适应症	123	22
医学研究	123	22
靶点	123	22
类似物	123	22
封堵器	123	21
外用药	123	21
速效救心丸	123	21
形成过程	123	21
中枢神经系统	123	21
白脉	123	21
茯苓	123	21
特药	123	20
乳猪	123	20
狂犬病	123	19
类激素	123	19
东阿	123	19
炎琥宁	123	20
高新产品	123	19
瘦肉精	123	18
抗体	123	18
血清	123	18
哈森	123	18
酒质	123	17
流感病毒	123	16
基因组	123	16
青蒿素	123	16
现代医学	123	16
伊力	123	16
肉食	123	15
单克隆抗体	123	15
靶向	123	14
解毒	123	14
临床医学	123	15
龙眼	123	14
塑化剂	123	14
乳粉	123	14
除虫菊	123	13
酵母菌	123	13
农业知识	123	13
兽用	123	13
副作用	123	13
中国中药协会	123	13
遗传	123	12
测序	123	11
感冒灵	123	11
氮源	123	11
跌打丸	123	10
纤维化	123	10
生物医学	123	10
残留量	123	10
阿奇	123	10
医药包装	123	10
发生	124	14946
重大	124	12174
事故	124	6459
事件	124	3953
造成	124	3749
出现	124	3496
严重	124	2097
安全事故	124	1769
导致	124	1673
职业病	124	1541
损失	124	1388
次数	124	966
环境污染事故	124	855
异常	124	838
伤害	124	771
泄漏	124	736
死亡	124	513
负面影响	124	455
超标	124	396
火灾事故	124	392
爆炸	124	375
交通事故	124	351
工伤事故	124	348
总体稳定	124	344
责任事故	124	341
重大事故	124	339
产品质量事故	124	330
威胁	124	322
经济损失	124	301
重大环保	124	297
重伤	124	296
降到最低	124	265
重大事件	124	252
差错	124	252
可能会	124	233
质量事故	124	228
可能性	124	222
错误	124	221
人员伤亡	124	221
财产损失	124	204
责任保险	124	196
教训	124	196
可能出现	124	196
责任险	124	190
重大质量	124	191
发生率	124	188
环境事故	124	188
重大安全事故	124	184
重大变化	124	183
后果	124	182
环境事件	124	178
病例	124	172
重大社会	124	171
环境污染事件	124	171
伤亡	124	169
死亡率	124	163
意外事故	124	162
引致	124	147
重伤事故	124	140
危险因素	124	139
人身伤害	124	138
失误	124	136
设备事故	124	131
工亡	124	130
安全形势	124	128
轻伤	124	131
伤亡事故	124	124
险情	124	124
安全事件	124	125
安全责任事故	124	117
死亡人数	124	116
环保事故	124	113
重特大	124	107
病毒	124	104
发病率	124	101
疑似	124	98
群体性	124	95
人身伤亡事故	124	88
重特大事故	124	84
损失工作日	124	84
地质灾害	124	83
错报	124	81
重大损失	124	80
重大设备事故	124	80
超限	124	79
轻伤事故	124	80
异常情况	124	80
概率	124	79
化学危险品	124	78
火灾爆炸事故	124	77
事故率	124	73
拉闸	124	72
易发	124	70
刑事案件	124	66
严重危害	124	64
退职	124	62
零工	124	60
机率	124	59
日数	124	53
劳资纠纷	124	52
责任人员	124	54
海洋污染	124	51
可避免	124	49
人为因素	124	48
根本原因	124	47
伤害事故	124	45
隐忧	124	45
医疗纠纷	124	45
现金支出	124	43
上访事件	124	42
连带	124	42
重大差错	124	42
征候	124	42
黄色	124	39
橡胶树	124	39
误操作	124	39
治安案件	124	38
重大案件	124	37
疏忽	124	37
暴力	124	33
警钟	124	33
水体污染	124	33
重复性	124	31
几率	124	31
系统故障	124	31
检出	124	30
责任者	124	30
起数	124	29
火情	124	29
亡人	124	28
流行病	124	28
吸取教训	124	28
爆管	124	28
防人	124	28
发生爆炸	124	27
加以控制	124	27
善后工作	124	26
变故	124	26
须就	124	26
苗头	124	24
可能引发	124	23
伤亡人数	124	24
火险	124	23
意外事件	124	22
特大事故	124	21
漏油	124	20
依法处理	124	20
医疗事故	124	20
严重后果	124	19
本厂	124	17
灾难性	124	17
遏止	124	17
设计变更	124	17
天灾人祸	124	16
发生地	124	16
海区	124	16
铁路交通事故	124	16
水源区	124	16
沉船	124	14
非本	124	14
资金流动	124	13
涉及面	124	13
炸机	124	13
有误	124	12
中毒事件	124	13
非实物	124	12
轻微伤	124	11
消除影响	124	11
几乎为	124	10
发案率	124	10
会发生	124	10
大学	125	2437
教授	125	691
清华大学	125	606
办学	125	360
北京大学	125	335
商学院	125	334
浙江大学	125	229
管理学院	125	203
大专院校	125	200
职业技术学院	125	195
复旦大学	125	169
中国科学院	125	159
院长	125	156
同济大学	125	154
四川大学	125	146
上海交通大学	125	130
知名高校	125	120
中山大学	125	113
中南大学	125	111
党校	125	109
华南理工大学	125	108
生命科学	125	104
经济学	125	104
西安交通大学	125	102
北大	125	101
北京化工大学	125	100
武汉大学	125	99
厦门大学	125	92
校区	125	91
东华大学	125	90
天津大学	125	88
中国农业大学	125	80
南京大学	125	80
名校	125	80
华中科技大学	125	79
理工大学	125	77
东北大学	125	79
著名高校	125	76
知名院校	125	71
香港中文大学	125	71
教育中心	125	72
省内外	125	70
中国人民大学	125	68
学府	125	67
工程学院	125	69
重庆大学	125	67
出版社	125	64
香港理工大学	125	63
重点高校	125	62
科学院	125	62
香港大学	125	62
药科	125	61
医学院	125	59
北京科技大学	125	57
江南大学	125	57
大专班	125	57
分校	125	58
学士学位	125	56
哈尔滨工业大学	125	56
福州大学	125	55
副院长	125	54
职业学院	125	53
山东大学	125	52
东南大学	125	52
管理学	125	52
浙大	125	51
招银	125	47
技术学校	125	47
南开大学	125	46
吉林大学	125	46
金风	125	47
中国工程院	125	46
电子科技大学	125	44
上海交大	125	44
高职	125	43
高等学府	125	43
湖南大学	125	44
北京师范大学	125	42
苏州大学	125	42
南洋	125	41
初级中学	125	39
交大	125	40
山东农业大学	125	38
中医药大学	125	37
北京理工大学	125	37
大连理工大学	125	36
云南大学	125	36
高级技工	125	35
北京航空航天大学	125	35
房地产研究所	125	35
校友	125	35
华东理工大学	125	35
职校	125	35
成人教育	125	35
音乐家	125	34
北京邮电大学	125	34
